,FECHA_ANOTACION,VALOR,DESTINO_ECONOMICO,AREA_TERRENO,AREA_CONSTRUIDA, HAB, BAÑOS, LOCAL, PISOS,MAX_PUNT,POINT_X,POINT_Y,Latitud,Longitud,Latitud.1,Longitud.1,UTM waypoint Garmin,Estrato/Hacienda
80,2022-05-03 00:00:00,265159765,A,13,66,0,0,0,15,75,1372745.4812,10794292.685,7.11825038315668,-73.1206867743807,"-7º -7' -5,701"" S","73º 7' 14,472"" W",17 N 1372745 10794293,4
1220,2022-10-21 00:00:00,27120599,A,136,53,2,1,0,1,16,1372095.3507,10797725.231,7.14910611647308,-73.1259896215812,"-7º -8' -56,782"" S","73º 7' 33,563"" W",17 N 1372095 10797725,1
105,2022-10-03 00:00:00,286913066,A,13,63,0,0,0,20,75,1372734.6926,10794319.7875,7.11849487833148,-73.1207793787176,"-7º -7' -6,582"" S","73º 7' 14,806"" W",17 N 1372735 10794320,4
541,2022-12-20 00:00:00,114740999,A,11,56,2,2,0,1,73,1373075.982,10790811.3852,7.08700746882664,-73.1182567725154,"-7º -5' -13,227"" S","73º 7' 5,724"" W",17 N 1373076 10790811,4
745,2022-04-19 00:00:00,135603000,A,135,96,3,3,0,2,39,1371488.2698,10791824.2193,7.09632546408698,-73.1323427927693,"-7º -5' -46,772"" S","73º 7' 56,434"" W",17 N 1371488 10791824,3
480,2022-03-11 00:00:00,116037573,A,10,32,1,1,0,1,68,1372692.0642,10796090.5886,7.13436774079168,-73.120889015295,"-7º -8' -3,724"" S","73º 7' 15,2"" W",17 N 1372692 10796091,0
165,2021-10-13 00:00:00,473045972,C,57,504,0,0,0,1,66,1373249.8481,10794720.6918,7.12200773711335,-73.1160967100544,"-7º -7' -19,228"" S","73º 6' 57,948"" W",17 N 1373250 10794721,4
248,2021-03-17 00:00:00,339508188,A,7,85,3,2,0,1,81,1373266.6511,10794700.7111,7.12182612801528,-73.1159490645971,"-7º -7' -18,574"" S","73º 6' 57,417"" W",17 N 1373267 10794701,4
307,2021-06-10 00:00:00,315764148,A,7,85,3,2,0,1,81,1373253.2943,10794714.3933,7.12195077330392,-73.1160667677339,"-7º -7' -19,023"" S","73º 6' 57,84"" W",17 N 1373253 10794714,4
446,2022-03-24 00:00:00,416643346,C,354,80,0,4,0,3,80,1372109.8458,10795342.1068,7.12775092739166,-73.1262270340625,"-7º -7' -39,903"" S","73º 7' 34,417"" W",17 N 1372110 10795342,3
752,2022-12-13 00:00:00,192973499,A,111,96,3,3,0,2,39,1369980.8684,10791024.5118,7.08939006748901,-73.1459863975215,"-7º -5' -21,804"" S","73º 8' 45,551"" W",17 N 1369981 10791025,3
334,2021-12-28 00:00:00,311573970,A,7,85,3,2,0,1,81,1373259.2967,10794696.485,7.12178939413714,-73.1160156844321,"-7º -7' -18,442"" S","73º 6' 57,656"" W",17 N 1373259 10794696,4
97,2022-07-25 00:00:00,280763229,A,15,76,0,0,0,18,75,1372735.2722,10794287.8326,7.11820847462513,-73.120779095949,"-7º -7' -5,551"" S","73º 7' 14,805"" W",17 N 1372735 10794288,4
765,2022-07-28 00:00:00,158551200,A,118,124,3,3,0,2,61,1372584.4654,10792446.3354,7.10173183844943,-73.1224147643521,"-7º -6' -6,235"" S","73º 7' 20,693"" W",17 N 1372584 10792446,4
737,2021-08-05 00:00:00,134299125,A,75,101,3,3,0,2,61,1372426.6315,10792413.9865,7.10146618176897,-73.1238354600287,"-7º -6' -5,278"" S","73º 7' 25,808"" W",17 N 1372427 10792414,4
843,2021-08-04 00:00:00,127487473,A,6,41,3,2,0,1,73,1371883.8945,10796177.065,7.13526698914451,-73.1281253196693,"-7º -8' -6,961"" S","73º 7' 41,251"" W",17 N 1371884 10796177,0
950,2021-10-14 00:00:00,1063649069,B,397,432,0,1,0,1,60,1371456.1342,10796570.7198,7.13886002495008,-73.1319019316723,"-7º -8' -19,896"" S","73º 7' 54,847"" W",17 N 1371456 10796571,2
102,2021-11-26 00:00:00,275062335,A,11,54,0,0,0,19,75,1372726.6498,10794308.2874,7.11839307381003,-73.1208532922277,"-7º -7' -6,215"" S","73º 7' 15,072"" W",17 N 1372727 10794308,4
434,2022-03-23 00:00:00,365085000,A,365,324,3,1,0,1,40,1371888.746,10795776.2131,7.13167456368408,-73.1281435454279,"-7º -7' -54,028"" S","73º 7' 41,317"" W",17 N 1371889 10795776,3
74,2021-11-24 00:00:00,302459894,A,13,66,0,0,0,14,75,1372745.9073,10794292.6832,7.11825030155109,-73.1206829525282,"-7º -7' -5,701"" S","73º 7' 14,459"" W",17 N 1372746 10794293,4
1349,2021-06-10 00:00:00,75207510,A,61,48,2,2,0,2,45,1370526.6636,10794545.0002,7.12085176582067,-73.140551392362,"-7º -7' -15,066"" S","73º 8' 25,985"" W",17 N 1370527 10794545,2
1128,2021-09-02 00:00:00,94439144,A,9,40,2,1,0,3,47,1371509.7268,10797873.2123,7.15052234434597,-73.1312203000769,"-7º -9' -1,88"" S","73º 7' 52,393"" W",17 N 1371510 10797873,2
1368,2022-05-05 00:00:00,31401482,A,45,43,3,1,0,1,38,1371133.2463,10800336.175,7.17264910683573,-73.1342170798592,"-7º -10' -21,537"" S","73º 8' 3,181"" W",17 N 1371133 10800336,1
302,2021-11-04 00:00:00,305605525,A,7,85,3,2,0,1,81,1373264.0925,10794720.6721,7.12200536927132,-73.1159689408103,"-7º -7' -19,219"" S","73º 6' 57,488"" W",17 N 1373264 10794721,4
1271,2021-12-13 00:00:00,628519905,B,269,274,0,0,2,3,45,1371586.413,10795013.9453,7.12489100329556,-73.1309729089059,"-7º -7' -29,608"" S","73º 7' 51,502"" W",17 N 1371586 10795014,3
1231,2022-05-17 00:00:00,22948200,A,60,73,3,1,0,1,20,1372011.9133,10797032.4352,7.14291147778112,-73.1268450419744,"-7º -8' -34,481"" S","73º 7' 36,642"" W",17 N 1372012 10797032,1
733,2021-08-26 00:00:00,118183229,A,75,89,3,3,0,2,45,1372478.868,10792347.913,7.10086615638663,-73.1233770480872,"-7º -6' -3,118"" S","73º 7' 24,157"" W",17 N 1372479 10792348,4
388,2021-02-10 00:00:00,10743930,A,2,14,0,0,0,1,59,1374290.1754,10795621.6213,7.12991961742313,-73.1066260768332,"-7º -7' -47,711"" S","73º 6' 23,854"" W",17 N 1374290 10795622,4
235,2022-04-05 00:00:00,307352533,A,7,85,3,2,0,1,81,1373259.2967,10794696.485,7.12178939413714,-73.1160156844321,"-7º -7' -18,442"" S","73º 6' 57,656"" W",17 N 1373259 10794696,4
1253,2022-04-07 00:00:00,83448000,A,48,140,6,3,0,3,32,1371442.7246,10798656.7857,7.15755363600851,-73.1317003740329,"-7º -9' -27,193"" S","73º 7' 54,121"" W",17 N 1371443 10798657,1
267,2021-03-26 00:00:00,314698751,A,7,85,3,2,0,1,81,1373272.6948,10794704.7567,7.12186144625385,-73.1158942295317,"-7º -7' -18,701"" S","73º 6' 57,219"" W",17 N 1373273 10794705,4
305,2021-06-10 00:00:00,339508188,A,7,85,3,2,0,1,81,1373253.0415,10794692.4277,7.1217540035693,-73.1160724184454,"-7º -7' -18,314"" S","73º 6' 57,861"" W",17 N 1373253 10794692,4
117,2022-12-23 00:00:00,938789999,C,561,185,0,2,1,2,80,1372565.7397,10794304.3294,7.11838233454521,-73.1222972729616,"-7º -7' -6,176"" S","73º 7' 20,27"" W",17 N 1372566 10794304,3
1219,2021-03-05 00:00:00,85844000,A,9,40,2,1,0,20,47,1371506.1711,10797848.8911,7.1503049702357,-73.1312559517412,"-7º -9' -1,098"" S","73º 7' 52,521"" W",17 N 1371506 10797849,2
673,2021-03-31 00:00:00,75207510,A,35,63,2,2,0,2,64,1370370.5616,10793928.8008,7.11535429333786,-73.1420462551023,"-7º -6' -55,275"" S","73º 8' 31,367"" W",17 N 1370371 10793929,0
249,2021-07-16 00:00:00,370665585,A,7,85,3,2,0,1,81,1373259.2967,10794696.485,7.12178939413714,-73.1160156844321,"-7º -7' -18,442"" S","73º 6' 57,656"" W",17 N 1373259 10794696,4
1098,2021-12-20 00:00:00,127439552,A,11,49,3,2,0,18,60,1371485.4949,10797862.0534,7.15042609401173,-73.1314394040842,"-7º -9' -1,534"" S","73º 7' 53,182"" W",17 N 1371485 10797862,2
1083,2021-08-24 00:00:00,127439552,A,11,49,3,2,0,15,60,1371462.8803,10797871.9875,7.15051859135137,-73.131640744001,"-7º -9' -1,867"" S","73º 7' 53,907"" W",17 N 1371463 10797872,2
71,2021-12-30 00:00:00,323355626,A,15,73,0,0,0,14,75,1372734.7049,10794319.7661,7.11849468469818,-73.1207792716786,"-7º -7' -6,581"" S","73º 7' 14,805"" W",17 N 1372735 10794320,4
94,2021-12-29 00:00:00,320169114,A,13,65,0,0,0,18,75,1372724.3334,10794316.0263,7.11846277001785,-73.12087287979,"-7º -7' -6,466"" S","73º 7' 15,142"" W",17 N 1372724 10794316,4
1314,2022-04-29 00:00:00,110511229,A,210,159,6,1,0,1,16,1371021.461,10795929.1843,7.13317856263201,-73.1359000223981,"-7º -7' -59,443"" S","73º 8' 9,24"" W",17 N 1371021 10795929,2
33,2022-05-11 00:00:00,99094499,C,3,9,0,1,0,1,71,1372737.8479,10794277.2215,7.11811300379854,-73.1207576243207,"-7º -7' -5,207"" S","73º 7' 14,727"" W",17 N 1372738 10794277,4
1106,2021-06-03 00:00:00,127439552,A,11,49,3,2,0,19,60,1371471.4235,10797860.236,7.15041197884734,-73.131565917585,"-7º -9' -1,483"" S","73º 7' 53,637"" W",17 N 1371471 10797860,2
448,2022-12-20 00:00:00,224453214,A,104,255,3,2,1,2,60,1372243.4519,10795656.6897,7.13054906008586,-73.1249800975297,"-7º -7' -49,977"" S","73º 7' 29,928"" W",17 N 1372243 10795657,3
445,2022-11-23 00:00:00,151249500,A,67,196,5,2,0,3,34,1372049.8869,10795579.258,7.12988504183696,-73.126728373383,"-7º -7' -47,586"" S","73º 7' 36,222"" W",17 N 1372050 10795579,3
771,2021-03-01 00:00:00,182646810,A,127,95,3,3,0,2,51,1371195.6353,10791705.2099,7.09530386419608,-73.1349859095882,"-7º -5' -43,094"" S","73º 8' 5,949"" W",17 N 1371196 10791705,3
716,2022-10-31 00:00:00,365085000,A,151,99,3,3,0,2,45,1372523.4694,10792282.2407,7.10027089659966,-73.1229870602307,"-7º -6' -0,975"" S","73º 7' 22,753"" W",17 N 1372523 10792282,4
910,2022-04-04 00:00:00,132152425,A,127,187,6,2,0,1,40,1371132.2932,10798199.7662,7.15350651938645,-73.1345558357781,"-7º -9' -12,623"" S","73º 8' 4,401"" W",17 N 1371132 10798200,2
1150,2021-08-04 00:00:00,90141572,A,9,40,2,1,0,7,47,1371514.3709,10797860.3372,7.15040626528827,-73.1311806256341,"-7º -9' -1,463"" S","73º 7' 52,25"" W",17 N 1371514 10797860,2
908,2022-01-27 00:00:00,125171999,A,147,143,4,1,0,1,60,1371015.1126,10798279.6645,7.15424049238062,-73.1355947351778,"-7º -9' -15,266"" S","73º 8' 8,141"" W",17 N 1371015 10798280,2
1073,2022-03-23 00:00:00,123727720,A,11,49,3,2,0,14,60,1371471.4235,10797860.236,7.15041197884734,-73.131565917585,"-7º -9' -1,483"" S","73º 7' 53,637"" W",17 N 1371471 10797860,2
77,2022-07-08 00:00:00,311365350,A,13,65,0,0,0,15,75,1372724.3334,10794316.0263,7.11846277001785,-73.12087287979,"-7º -7' -6,466"" S","73º 7' 15,142"" W",17 N 1372724 10794316,4
84,2021-12-15 00:00:00,302539232,A,15,72,0,0,0,16,75,1372723.8985,10794316.0615,7.11846315223884,-73.1208767754438,"-7º -7' -6,467"" S","73º 7' 15,156"" W",17 N 1372724 10794316,4
841,2021-10-12 00:00:00,186235282,A,8,55,3,2,0,1,73,1371864.248,10796177.3005,7.13527212258296,-73.1283015227919,"-7º -8' -6,98"" S","73º 7' 41,885"" W",17 N 1371864 10796177,0
82,2021-11-24 00:00:00,262276790,A,13,66,0,0,0,16,75,1372739.6399,10794308.913,7.11839668299461,-73.1207366743344,"-7º -7' -6,228"" S","73º 7' 14,652"" W",17 N 1372740 10794309,4
457,2021-03-04 00:00:00,193390739,A,74,131,3,1,0,3,52,1372317.8257,10795464.8151,7.12881841452229,-73.1243424923034,"-7º -7' -43,746"" S","73º 7' 27,633"" W",17 N 1372318 10795465,4
926,2022-03-10 00:00:00,52154999,A,59,60,3,1,0,1,16,1371834.374,10797224.3249,7.14465818400657,-73.1284080865659,"-7º -8' -40,769"" S","73º 7' 42,269"" W",17 N 1371834 10797224,2
676,2021-02-11 00:00:00,128927159,A,108,128,5,1,0,2,29,1370350.3273,10793266.3925,7.10942192951995,-73.1423293148636,"-7º -6' -33,919"" S","73º 8' 32,386"" W",17 N 1370350 10793266,3
1137,2021-09-02 00:00:00,98736716,A,9,40,2,1,0,5,47,1371508.2975,10797863.4425,7.15043502555434,-73.1312346301132,"-7º -9' -1,566"" S","73º 7' 52,445"" W",17 N 1371508 10797863,2
1111,2021-03-16 00:00:00,113778218,A,11,49,3,2,0,20,60,1371485.4949,10797862.0534,7.15042609401173,-73.1314394040842,"-7º -9' -1,534"" S","73º 7' 53,182"" W",17 N 1371485 10797862,2
436,2022-12-16 00:00:00,161680500,A,44,150,2,2,0,3,60,1371848.1554,10795769.1184,7.1316172374245,-73.128508754169,"-7º -7' -53,822"" S","73º 7' 42,632"" W",17 N 1371848 10795769,3
770,2022-06-24 00:00:00,125171999,A,127,95,3,3,0,2,51,1371231.0633,10791715.4941,7.09539059642847,-73.1346665499491,"-7º -5' -43,406"" S","73º 8' 4,8"" W",17 N 1371231 10791715,3
644,2022-04-21 00:00:00,445403699,A,134,88,0,0,0,1,61,1374922.8518,10792283.0647,7.09991011592041,-73.1014656917261,"-7º -5' -59,676"" S","73º 6' 5,276"" W",17 N 1374923 10792283,5
829,2021-11-16 00:00:00,16115894,A,1,13,0,0,0,1,39,1371865.5661,10796173.5705,7.13523849850873,-73.1282902734337,"-7º -8' -6,859"" S","73º 7' 41,845"" W",17 N 1371866 10796174,0
1243,2022-11-16 00:00:00,13560299,A,50,50,2,1,0,1,13,1372280.2647,10797969.5149,7.15126638480516,-73.1242930725113,"-7º -9' -4,559"" S","73º 7' 27,455"" W",17 N 1372280 10797970,1
1201,2021-08-19 00:00:00,107331860,A,9,40,2,1,0,17,47,1371512.5735,10797847.9472,7.15029552579451,-73.1311986622447,"-7º -9' -1,064"" S","73º 7' 52,315"" W",17 N 1371513 10797848,2
404,2022-04-18 00:00:00,10431000,A,2,12,0,0,0,1,59,1374275.8667,10795620.1416,7.1299085660808,-73.1067546535949,"-7º -7' -47,671"" S","73º 6' 24,317"" W",17 N 1374276 10795620,4
1312,2022-04-29 00:00:00,36508500,A,44,36,2,1,0,1,39,1371048.2179,10795945.63,7.13332180829332,-73.1356574648934,"-7º -7' -59,959"" S","73º 8' 8,367"" W",17 N 1371048 10795946,2
941,2022-12-12 00:00:00,31292999,A,153,67,3,1,0,1,20,1372381.9142,10797082.2029,7.1433003765576,-73.1235182284337,"-7º -8' -35,881"" S","73º 7' 24,666"" W",17 N 1372382 10797082,1
999,2021-12-24 00:00:00,127319228,A,11,49,3,2,0,3,60,1371450.7935,10797869.2844,7.15049623419953,-73.1317495906374,"-7º -9' -1,786"" S","73º 7' 54,299"" W",17 N 1371451 10797869,2
104,2021-12-30 00:00:00,299320840,A,13,66,0,0,0,19,75,1372745.4812,10794292.685,7.11825038315668,-73.1206867743807,"-7º -7' -5,701"" S","73º 7' 14,472"" W",17 N 1372745 10794293,4
609,2022-03-31 00:00:00,73017000,A,21,43,2,1,0,1,64,1372581.6232,10790283.3685,7.08235206846749,-73.1227717118485,"-7º -4' -56,467"" S","73º 7' 21,978"" W",17 N 1372582 10790283,3
838,2021-11-26 00:00:00,165023541,A,8,55,3,2,0,1,73,1371886.1082,10796165.064,7.13515911815894,-73.1281073106867,"-7º -8' -6,573"" S","73º 7' 41,186"" W",17 N 1371886 10796165,0
688,2022-05-16 00:00:00,125171999,A,36,68,3,2,0,2,50,1372012.8981,10792399.9478,7.10140378187183,-73.1275487242259,"-7º -6' -5,054"" S","73º 7' 39,175"" W",17 N 1372013 10792400,4
1063,2021-03-24 00:00:00,127439552,A,11,49,3,2,0,13,60,1371485.4949,10797862.0534,7.15042609401173,-73.1314394040842,"-7º -9' -1,534"" S","73º 7' 53,182"" W",17 N 1371485 10797862,2
939,2022-12-07 00:00:00,130387499,B,176,187,6,1,0,1,35,1371381.9506,10797675.8207,7.1487733718767,-73.1323970265837,"-7º -8' -55,584"" S","73º 7' 56,629"" W",17 N 1371382 10797676,1
62,2022-01-04 00:00:00,250989697,A,12,59,0,0,0,11,75,1372742.8673,10794300.234,7.11831842355736,-73.1207090597278,"-7º -7' -5,946"" S","73º 7' 14,553"" W",17 N 1372743 10794300,4
281,2021-05-07 00:00:00,314797149,A,7,85,3,2,0,1,81,1373280.0739,10794708.6491,7.12189518638979,-73.1158274395281,"-7º -7' -18,823"" S","73º 6' 56,979"" W",17 N 1373280 10794709,4
778,2022-07-25 00:00:00,286852500,A,142,95,3,3,0,2,53,1372138.4144,10792072.0145,7.09844624264308,-73.1264731477241,"-7º -5' -54,406"" S","73º 7' 35,303"" W",17 N 1372138 10792072,4
1211,2021-05-12 00:00:00,85844000,A,9,40,2,1,0,19,47,1371514.3709,10797860.3372,7.15040626528827,-73.1311806256341,"-7º -9' -1,463"" S","73º 7' 52,25"" W",17 N 1371514 10797860,2
238,2021-02-25 00:00:00,318020328,A,7,85,3,2,0,1,81,1373253.2943,10794714.3933,7.12195077330392,-73.1160667677339,"-7º -7' -19,023"" S","73º 6' 57,84"" W",17 N 1373253 10794714,4
223,2021-09-14 00:00:00,312648363,A,7,85,3,2,0,1,81,1373280.0739,10794708.6491,7.12189518638979,-73.1158274395281,"-7º -7' -18,823"" S","73º 6' 56,979"" W",17 N 1373280 10794709,4
145,2022-04-05 00:00:00,370300500,C,151,303,0,2,2,3,49,1372221.3371,10794604.0004,7.12112030814842,-73.1253405120539,"-7º -7' -16,033"" S","73º 7' 31,226"" W",17 N 1372221 10794604,2
1407,2022-04-04 00:00:00,17732700,A,60,60,0,0,0,0,18,1370381.4295,10797659.65,7.14878256525961,-73.1413751714559,"-7º -8' -55,617"" S","73º 8' 28,951"" W",17 N 1370381 10797660,1
373,2022-10-12 00:00:00,245010316,A,16,59,2,2,0,7,58,1374326.1502,10793210.8342,7.10831426509151,-73.1066749932445,"-7º -6' -29,931"" S","73º 6' 24,03"" W",17 N 1374326 10793211,4
1236,2022-05-10 00:00:00,46939499,A,55,92,5,2,0,2,34,1371404.244,10796983.4019,7.1425657257884,-73.1323038221859,"-7º -8' -33,237"" S","73º 7' 56,294"" W",17 N 1371404 10796983,1
118,2021-10-01 00:00:00,85951440,C,6,36,0,1,1,1,70,1372654.3223,10794133.8168,7.11684093520075,-73.121528910041,"-7º -7' -0,627"" S","73º 7' 17,504"" W",17 N 1372654 10794134,3
1133,2021-11-05 00:00:00,94439144,A,9,40,2,1,0,4,47,1371509.7268,10797873.2123,7.15052234434597,-73.1312203000769,"-7º -9' -1,88"" S","73º 7' 52,393"" W",17 N 1371510 10797873,2
250,2021-01-07 00:00:00,365293620,A,7,85,3,2,0,1,81,1373245.5256,10794688.1391,7.12171673450311,-73.1161404965536,"-7º -7' -18,18"" S","73º 6' 58,106"" W",17 N 1373246 10794688,4
1453,2021-12-16 00:00:00,64463579,A,38,74,4,1,0,2,30,1369877.7597,10797925.0008,7.15123774275979,-73.1458527777111,"-7º -9' -4,456"" S","73º 8' 45,07"" W",17 N 1369878 10797925,2
1216,2021-04-26 00:00:00,90141572,A,9,40,2,1,0,20,47,1371516.1282,10797872.2628,7.15051284984849,-73.1311630203986,"-7º -9' -1,846"" S","73º 7' 52,187"" W",17 N 1371516 10797872,2
899,2022-06-23 00:00:00,146034000,A,210,81,2,1,0,2,27,1371542.671,10796575.7369,7.13889166111202,-73.1311248658169,"-7º -8' -20,01"" S","73º 7' 52,05"" W",17 N 1371543 10796576,2
9,2021-12-14 00:00:00,124582314,A,7,34,3,2,0,4,71,1372980.4139,10794750.1914,7.12231349361494,-73.1185090003391,"-7º -7' -20,329"" S","73º 7' 6,632"" W",17 N 1372980 10794750,4
449,2021-03-24 00:00:00,275044608,C,172,164,0,2,3,2,37,1372223.1205,10795446.1444,7.12866569116437,-73.1251949037417,"-7º -7' -43,196"" S","73º 7' 30,702"" W",17 N 1372223 10795446,3
1428,2022-05-25 00:00:00,29206799,A,45,45,2,1,0,1,40,1370497.2135,10799410.9971,7.16445745785834,-73.1400662215773,"-7º -9' -52,047"" S","73º 8' 24,238"" W",17 N 1370497 10799411,2
708,2021-12-14 00:00:00,161158950,A,72,77,4,3,0,3,43,1372022.3629,10792233.6109,7.09991193468655,-73.1274893314918,"-7º -5' -59,683"" S","73º 7' 38,962"" W",17 N 1372022 10792234,4
255,2021-03-19 00:00:00,339508188,A,7,85,3,2,0,1,81,1373253.0415,10794692.4277,7.1217540035693,-73.1160724184454,"-7º -7' -18,314"" S","73º 6' 57,861"" W",17 N 1373253 10794692,4
593,2022-07-07 00:00:00,229481999,A,73,91,4,3,0,2,54,1374902.2697,10792142.3924,7.09865291761307,-73.1016719337632,"-7º -5' -55,151"" S","73º 6' 6,019"" W",17 N 1374902 10792142,4
389,2021-08-13 00:00:00,10743930,A,2,12,0,0,0,1,59,1374288.5662,10795619.2143,7.12989829967451,-73.1066408828617,"-7º -7' -47,634"" S","73º 6' 23,907"" W",17 N 1374289 10795619,4
965,2022-05-05 00:00:00,30354209,A,60,77,3,1,0,2,25,1372326.9996,10798203.8454,7.15335877782074,-73.1238376141276,"-7º -9' -12,092"" S","73º 7' 25,815"" W",17 N 1372327 10798204,2
1208,2021-05-11 00:00:00,92290358,A,9,40,2,1,0,19,47,1371508.2975,10797863.4425,7.15043502555434,-73.1312346301132,"-7º -9' -1,566"" S","73º 7' 52,445"" W",17 N 1371508 10797863,2
557,2022-01-06 00:00:00,344223000,A,140,89,3,2,0,2,56,1372659.0273,10790730.8753,7.08634989759606,-73.1220089399699,"-7º -5' -10,86"" S","73º 7' 19,232"" W",17 N 1372659 10790731,4
1296,2022-06-15 00:00:00,78232500,A,277,53,0,0,1,1,40,1371441.7141,10795986.1492,7.13362437483718,-73.1321213258289,"-7º -8' -1,048"" S","73º 7' 55,637"" W",17 N 1371442 10795986,1
846,2021-12-15 00:00:00,140315725,A,6,41,3,2,0,1,73,1371872.189,10796174.6798,7.13524741880135,-73.1282306916309,"-7º -8' -6,891"" S","73º 7' 41,63"" W",17 N 1371872 10796175,0
460,2021-02-16 00:00:00,537196500,C,144,265,4,4,4,3,52,1372383.1854,10795579.3573,7.12983466082383,-73.1237385525162,"-7º -7' -47,405"" S","73º 7' 25,459"" W",17 N 1372383 10795579,4
723,2022-03-29 00:00:00,104309999,A,18,48,2,1,0,1,59,1371461.2824,10791525.8793,7.09365639824919,-73.1326305451996,"-7º -5' -37,163"" S","73º 7' 57,47"" W",17 N 1371461 10791526,0
1446,2022-08-24 00:00:00,22948200,A,38,46,1,1,0,2,40,1370331.3371,10798659.1769,7.1577464394014,-73.1416704237245,"-7º -9' -27,887"" S","73º 8' 30,014"" W",17 N 1370331 10798659,2
144,2022-04-25 00:00:00,83448000,A,6,33,2,2,0,1,71,1372661.0886,10794126.6329,7.11677552818074,-73.1214693211025,"-7º -7' -0,392"" S","73º 7' 17,29"" W",17 N 1372661 10794127,3
501,2021-10-11 00:00:00,752075100,A,273,156,7,3,1,1,11,1372928.819,10795905.9781,7.13267717986144,-73.1187937187103,"-7º -7' -57,638"" S","73º 7' 7,657"" W",17 N 1372929 10795906,4
1320,2022-05-10 00:00:00,61542899,A,29,47,2,2,0,2,43,1370580.2338,10794460.6674,7.12008789732969,-73.1400837874037,"-7º -7' -12,316"" S","73º 8' 24,302"" W",17 N 1370580 10794461,2
739,2021-04-08 00:00:00,128927159,A,75,83,3,2,0,2,45,1372411.9987,10792350.1565,7.10089650503817,-73.1239765053086,"-7º -6' -3,227"" S","73º 7' 26,315"" W",17 N 1372412 10792350,4
1393,2021-02-10 00:00:00,77356296,A,56,106,4,2,0,2,60,1371129.4633,10797847.5285,7.15035081825913,-73.1346355779327,"-7º -9' -1,263"" S","73º 8' 4,688"" W",17 N 1371129 10797848,2
731,2021-02-11 00:00:00,107439299,A,75,89,3,3,0,2,44,1372482.7413,10792426.994,7.1015741303865,-73.1233301724338,"-7º -6' -5,667"" S","73º 7' 23,989"" W",17 N 1372483 10792427,4
539,2022-12-26 00:00:00,135603000,A,12,63,2,2,0,1,73,1373051.8461,10790818.5186,7.08707507732575,-73.1184721634916,"-7º -5' -13,47"" S","73º 7' 6,5"" W",17 N 1373052 10790819,4
177,2021-11-23 00:00:00,232068887,C,4,45,0,1,0,1,79,1373267.4621,10794698.4198,7.12180547354141,-73.115942142836,"-7º -7' -18,5"" S","73º 6' 57,392"" W",17 N 1373267 10794698,4
1455,2021-08-09 00:00:00,40826934,A,38,56,3,1,0,2,23,1369787.0444,10797827.023,7.15037377065125,-73.1466816992831,"-7º -9' -1,346"" S","73º 8' 48,054"" W",17 N 1369787 10797827,2
697,2021-03-17 00:00:00,82728261,A,72,77,3,2,0,3,47,1371994.3623,10792316.7367,7.10066103973227,-73.1277277470273,"-7º -6' -2,38"" S","73º 7' 39,82"" W",17 N 1371994 10792317,4
948,2022-09-19 00:00:00,109525499,A,178,143,7,1,0,1,23,1371485.8217,10796580.079,7.13893931641151,-73.1316341727207,"-7º -8' -20,182"" S","73º 7' 53,883"" W",17 N 1371486 10796580,2
1053,2022-05-19 00:00:00,123610901,A,11,49,3,2,0,11,60,1371453.74,10797875.9942,7.15055590107145,-73.1317221223008,"-7º -9' -2,001"" S","73º 7' 54,2"" W",17 N 1371454 10797876,2
882,2021-03-29 00:00:00,193390739,A,90,75,3,1,0,1,40,1372100.5825,10796530.0311,7.13839624054162,-73.1261271105322,"-7º -8' -18,226"" S","73º 7' 34,058"" W",17 N 1372101 10796530,3
